Age,Income,Bought
0.12440096151777125,-0.4318846059439748,1
0.24624155671519943,2.195274480080368,0
0.507250299638079,1.0746679040592562,0
0.5722515126130087,1.6189344524864084,0
0.9265954541113567,1.687062115348384,0
-0.3290487986194297,-0.42188595454458633,1
0.6769050279722226,-0.3751278157657185,0
1.6785744590295173,0.7586815071336389,0
1.300298544035201,2.644806381798009,0
1.3883349495228852,0.10612875153467727,0
-0.02192816110788698,1.3701390008037844,0
-1.129286609902041,-2.8037942562559106,1
-0.9910559105491619,-0.38088624569496554,1
0.18897749230253935,1.4934063344897963,0
-0.6725517831848813,-0.10272398903662028,1
1.3844658072207945,0.6275500418377804,1
0.6537616655302337,2.151243946907017,0
0.42411990623557283,0.09695836816529035,0
0.5109177453990674,1.4797484248461945,0
-0.5367004888606182,-0.961351057410363,1
0.08939996542715756,-0.4516671323221464,1
2.4615831490468745,1.1500118203333507,0
0.06322554037693129,1.1501677763837757,0
-0.8743403880191276,-0.7858458957651739,0
-0.7025614198150851,-0.642527325916494,1
0.604206578355404,0.7580381398241716,0
2.2517563885184595,-0.1348236785148953,0
-1.416623604746168,-3.1376340349741927,1
-1.0564742779477219,-1.8082344737980756,1
1.8457401286558432,1.8711297839417784,0
-0.5831400244171555,-0.4942141938716986,1
-0.6861594090918047,-0.8450773549931203,1
0.45468109186228023,0.0898129138778645,0
-1.1848668532846034,-1.790405492952458,0
-0.7317584602119713,-0.03647885182597799,1
-1.7645957233861251,-0.3978192751453822,1
0.7499801522858488,-0.3387681276771939,0
0.9518889198018862,1.272821823168056,0
1.5623286056711803,1.3375184756140035,0
-2.0705363192922484,-2.2420168763458426,1
-1.1919705525845399,-0.5912984020087577,1
-0.9077683979477293,-0.3958670142283618,1
0.560471469150924,1.6410658233397046,0
-0.5009023461420381,1.1314587546087402,1
1.6843659259997938,1.2651095231345133,0
0.35255519766478915,0.9229696494090769,0
1.2578537865447799,1.6152143016039675,0
-1.668621512850001,-0.2961434363764811,1
2.6261825630539253,2.034427097093054,0
-1.2750449073349956,-3.182894758647999,1
0.9076342581724779,-0.12983528878933637,0
-0.21050963304727277,-0.20834951940857094,1
1.1001866546116124,0.0006491576492781981,0
-0.8822492955168075,-1.7664074970374641,0
0.7086972024771623,2.3399486217318852,0
1.198060401850045,2.504949495973216,0
-0.2784069991984043,-1.9452632645139285,1
-0.4325048470047408,0.4639629272079262,0
-0.529053485527438,-2.486760998514371,1
2.423814648987803,2.0779921465718285,0
-1.0610406822506644,-1.3067817091848306,1
-1.5306893197428264,-1.658903540169846,1
-0.863081779825296,-0.9452040986977475,1
0.9241568042080059,0.17540797034420663,0
0.6181493430097096,0.8724528846048114,0
-0.49016632783494596,-2.4310040940811377,1
-0.22792402392527122,-0.642300269106245,1
0.8721526057633062,1.5209450223132195,0
0.7918942176519106,2.0936884842390278,0
1.090669239877504,0.804870178593361,0
-0.2316874045886128,1.4586826328765339,0
-0.16595885654160802,0.5013123968895312,1
-0.9818632930914807,-1.8729958751599765,1
-0.6883712438514508,0.45093392835403723,1
0.11808172871818778,0.6572401739728202,0
0.765796355541614,0.11368680803404552,0
-0.8235668341008073,-1.3398006018548416,1
-2.1929869401582707,-4.052776035671356,1
-1.4553782345779263,-1.685785570884895,1
1.8621666797194547,0.9780669477194066,0
1.1431359971961916,0.36284064230867663,0
-0.7892428080632878,-1.059698010991708,1
0.19233908236135355,3.0398533323263113,0
0.550645183376836,1.0915490033572643,0
-0.9254076558476765,-2.9018305251652223,1
1.7399879649955223,-0.2679291152429264,0
-1.5981142527465675,-1.0378130099375902,1
-0.4572009646918782,-0.23151604099460565,1
1.166101245748099,0.743125030549691,0
1.6662602502469168,-0.11313291688891258,0
1.768245496886046,1.6216081932673563,0
2.275435959521094,1.4390278955672742,0
1.2148811903532009,0.8388015274301415,0
-1.7153322889110902,-4.701805130903714,1
-1.1876364540645912,-0.1997421752845211,1
1.6804625687252899,0.363459645427868,0
0.8321784286811056,1.5116413773743802,0
0.6707479995799628,1.6463643618773034,0
-0.4559057445440835,-0.20954121640372314,1
-0.6102432077575844,-0.0925132871707075,1
-2.009450076906316,-1.6146760014094683,1
-0.17591985234032048,0.8674851785717251,0
1.4602785254869706,1.2142192542069352,0
2.077922657161801,2.1050645318446115,0
-0.2908182424734975,0.9666571919860535,1
-0.76189523925724,-1.574473767181851,1
0.22387876425062503,0.3339258320896459,1
-1.2396265863611278,-1.0191528503710532,1
1.8358453634421676,0.19351304856266405,0
-0.7597777409419171,-1.5929063249627542,1
-0.7931736420237782,-2.1157202607383074,0
1.7836354510551282,1.5197142275564528,0
1.4170089587419514,2.3579325585823825,0
-1.2999273376754301,-1.794182104114031,1
0.6242892406784282,0.792790019346251,0
-1.2453568216885134,-1.6229383140931746,1
-1.242935232405661,-0.7668150278936798,1
0.8941270407325854,1.160086838016627,0
1.2362221562027838,0.1185853512922942,0
1.1087338712926735,1.509233177081165,0
1.2893995919445231,1.4664220687649867,0
-0.6073765466059007,-2.4416260383900097,1
1.0529477224494013,0.34075458037633966,0
-1.4350421182656783,0.07059962485795568,1
-1.1593302276309483,-0.7740850794230683,1
-1.3510139294284909,-0.21034399849469154,1
0.43373362446871133,0.5810127471809716,0
-1.4705288286584306,-1.754942766524327,1
-1.2861014962925628,-1.6918627777227586,1
0.4774362889543191,1.061667587211068,0
1.8337595537975067,2.174254164947479,0
1.685328020926157,1.4895280653971539,0
-0.7325355538296978,-0.7871921124942872,1
-1.8083708791832476,-1.7489009611464814,1
-1.497110200778363,-0.16736649535954418,1
0.785890657943632,2.0215196491082885,0
0.6905850787011281,2.064196922708688,0
1.4470913515942558,1.9847271610418828,0
1.7855607310661923,0.6426688476644465,0
-0.8713807065483069,-0.08196693967471314,1
-1.1393283443777737,0.13014150018543624,0
-1.2314623721805393,-0.26252820983210634,1
-0.9830641078007288,-0.6021930375149583,1
0.9376274567741101,1.0617400097806216,0
0.06256963071271948,-0.12762491383866137,1
1.2922224936142057,0.5829785990383043,0
-1.3705732831741437,-2.001288067970155,1
0.43246377593022667,1.9817792805175325,0
-2.0004111076239584,-4.134692376544239,1
-1.2675954003882572,-1.8228187283690562,1
1.0057982741219589,0.5126748313918871,0
-0.5965427474567132,0.5608685929293462,1
-1.3412752589328232,-2.6771668933997885,1
-1.2614952993271515,-1.033685180585695,1
2.1704263223347557,0.65958912076354,0
-2.019486004489255,-3.3242471197051007,1
0.8611165895577415,2.3876498235534305,0
2.044591411392652,-0.17273770331258342,0
0.8221881130687927,-1.072719103530891,1
-0.7307438985817236,-1.8437345162223382,1
1.7639641126376262,0.8606035843626056,0
1.0957842937897133,1.515423462732085,0
1.4302804565227858,2.2846152035933294,0
-0.017342532713160885,2.100898636798167,0
0.9848876026159669,0.18971802057358933,0
-0.9327237851191348,0.08553820420801928,1
-0.46674532256644463,-0.8572627916423361,1
-0.6510824504864309,0.7934824090743695,1
0.7335594744963541,0.31852473891134236,0
-1.6804582754070592,-1.0432460867446998,1
0.7081165591589335,1.9298517369385197,0
-0.14672833065605295,-1.7012870354939813,1
-1.39138137608867,-3.4883284678566016,1
2.094908160913267,1.0596672199083033,0
1.05127715569385,1.7334802396151145,0
-1.279774372793873,-1.760844087552321,1
1.7701975586821423,0.2546090562885015,0
0.6591028778572791,-0.04925949950575892,0
-0.244865220629227,-0.6173014725521372,1
-1.4650273408817416,-1.4642942434242208,1
0.16217999220436785,1.28041446562732,0
-0.50421853759022,-0.7604505947055858,1
-1.0859083759733603,-3.2578114086362,1
-1.7240670766918986,-2.1028530314425176,1
-0.09357502039496324,-2.8444929664290655,1
1.2874057965111638,0.9005374318935165,0
-1.6621148102153844,-1.0740709772774597,1
-0.12878828785628682,-0.8083515469105422,1
1.2244234881456375,0.6699122354936999,0
2.097486685508355,1.887082097519116,0
-1.0342676052244146,-0.3675412273027494,1
0.9122420273293366,1.287541138902852,0
0.7670590080762533,1.1208927264114867,0
-0.6372518461460381,-1.5543898904453894,1
1.3356229341876014,0.1718063048035816,0
0.03658750634242036,-0.7404353483266387,1
-1.3231658554839072,-1.2910394326926398,1
-1.297766946924494,-3.003354693034813,1
1.3215679112240077,2.060395062975508,0
1.9750571245071806,0.1941117588849519,0
-1.5355969052900342,-1.3868490529923772,1
-1.6117231169424033,-2.1464779179250484,1
1.3087442608307194,1.53585054967817,0
-0.35050793590649054,0.09171393552811113,1
-1.8234731782176152,-0.8633832372916056,1
1.9680323644109892,1.974192780083852,1
1.061443053686941,1.1851250180510307,0
0.7447785547999088,0.9008839194469244,0
0.4596239522144574,0.7297220960953597,0
0.621383821617186,0.9613390624237014,0
0.833536028016503,1.6283551660893183,0
-1.5700556451697465,-0.9677429428069527,1
1.6463739668754735,1.269411736020774,0
1.79133357668639,1.6678762587327163,0
2.0257168498915825,0.1403332237541447,0
0.6112674588641718,0.5856514773016018,1
1.9213147268703217,2.1182025950053562,0
0.803698411477755,0.36287488927732814,0
-2.30188061622715,-1.3716928036112837,0
-0.3356623079002936,-0.770146776758554,1
0.8396505288123779,0.6854350788220595,0
-2.455386719369114,-2.7788939439665525,1
1.0541053612950513,1.0696199532639945,0
-0.9507007460507184,-0.2874917554292469,1
0.6372827463069406,2.5073792693190335,0
1.7836618666881379,1.1957844829542466,0
1.67574359565125,1.085985497554687,0
1.3846362663566083,0.5621978569193259,0
-0.2537341764630766,-2.0170231289204628,1
-0.7107151186202205,-1.05743143213361,1
-1.78444943411801,-1.1621228931370795,1
1.6198920936803964,0.3013539594815241,0
1.556858667888851,0.47872881624340025,0
-0.12165991569490431,0.1090591021523406,1
-0.33669984620567217,-1.4048837049444205,1
-1.1186408124477465,-0.3380557259943888,1
-1.560013776083002,-1.878155494659842,1
-1.8837890442058076,-3.3145292719747097,1
-0.5917811391515595,-0.8131691720924878,1
-0.8384824999877788,-2.8517051390080503,1
1.3949970598864734,0.489896965491152,0
0.8078007169761944,-0.2895390999192493,0
0.4279297934790738,1.2081359519390618,1
0.9398250845410109,1.5316480746550671,0
-1.7300653279022384,-0.6106839638166711,1
1.1635311165636442,0.6794232706440317,0
-1.4264205340362204,-0.25113376148393496,1
-0.01725303403371381,1.817422868890736,0
1.8835699205915284,1.2032983447681884,0
1.5450002862104668,1.798982650163868,0
0.9373561628870777,3.161525654015104,0
0.37405638145544673,1.9897456726727691,0
-1.6944532780589827,-0.8972770546499844,1
0.171395728488426,-3.810631709425601,1
0.14571093757731313,-0.47279266948384324,1
1.5496885069232307,0.23726163111637177,0
0.8412654261664275,0.4543843110746457,0
-1.2154626821633279,-2.1517599656008697,0
-1.2072348327665348,-1.8821177191746077,1
-1.0526228014288828,1.2170567273176274,1
1.139024314685971,2.4574453888615695,1
-1.3677694019455018,-0.05521686656316627,1
1.20508384963277,1.7357735165767854,0
-1.3971633189828974,-1.7883838109197199,1
0.05149845180736756,-0.026272331823853134,1
-1.110261032480746,0.5809285899032219,1
1.958535422911873,4.226373810463365,0
0.7426512699748656,1.9288010023721869,0
-1.0783101461030082,-1.4263375982945683,1
-2.2682022627091323,-4.0899039593163895,1
0.6907271852695613,0.8767069074481597,0
-1.2916425677640804,-1.3370364805122423,1
0.3548299798364898,0.5805829087560583,0
1.9057555933703085,0.4069205960386544,0
-0.48238513404551886,-1.229656952039199,1
-0.603591627136099,-0.5976381434536295,1
1.2061984031070025,0.9475223004641008,0
-0.371876615903346,-0.8314104843829176,1
-0.7960036237293446,-0.6136190629970596,1
1.8115725975235881,-0.11867590548918239,0
-1.0672632447135686,-1.3861770379125566,1
-1.9704953852071814,-2.0616434401164967,1
-1.344535547080932,-1.023839567437891,1
-1.600399635463376,-3.0881730979235567,1
-0.5531453719613759,-2.7845303353091144,1
0.797279959074172,2.3617078555227122,0
1.0073620561681638,1.5169798197956597,0
-1.3467124328195728,-1.639024660333285,1
0.7585505863917673,-1.12617319188697,0
1.2111305402208266,0.6278312192466844,0
-0.8191968380229868,-1.230709566947723,1
0.22484779972390623,1.2392817565577126,1
-1.0299315267557518,-1.8899689026091187,1
1.286481616144032,1.5228163802668049,0
-0.7234694511708681,-0.8415542621314087,1
0.19045641014306325,-0.8449469816711144,1
-1.3028479107202278,-1.7762816129198775,1
-1.231888005054645,-1.9220139548010056,1
-1.137931079359613,-2.3497424706756393,1
-0.7145517724316742,-1.5479295804914839,1
1.2770623408087034,0.2643821887363489,0
-1.6458123770576276,-1.8857036732841768,1
0.2882651738190707,1.3730251834995433,0
-1.597333783513459,-3.6068699689041837,1
0.6518471716109471,-0.22241138111233028,0
-1.569533400224202,-1.6738640486469691,1
-0.9722062351559155,-2.9436642585449015,1
1.1967774535175717,0.7962703258264688,0
-1.075224941376484,-0.8192845142714231,1
1.207164159776965,0.3381240927853205,0
0.18442944099978864,-0.04479176788480865,0
-1.5704912923151038,-2.979291628629199,1
-1.4093039278316812,1.3358889672169383,1
-0.8545681116771078,-0.10813607869045838,1
-1.3136837673195707,-1.5996427636494015,1
-0.9183483604709801,-2.611155964244437,1
0.5723561377786283,2.000980655480777,0
0.7322578586170844,1.5458558874928032,0
-2.732312352616275,-3.213074626918357,1
1.1694511228897602,2.462069166696814,1
-0.15038385359893192,-0.024674893431084532,1
-1.5050267658349776,0.8680323038375732,1
-1.0863651993091472,-0.17105483815943723,1
-0.9941650674674002,-0.03835706075872225,0
0.903792038654614,0.33021545194883173,0
-1.2195971012344944,-2.7368559283113982,1
1.4873086085809146,1.1693009776299388,0
-1.5396110724403105,-2.5164103179621566,1
-0.7078077276142746,-1.7367558293088718,1
1.9137084137433842,1.409934349123858,0
-0.9267459932753741,-1.2022223814999602,1
-0.46896832615493256,0.39950723423396717,1
1.00284851915251,3.2669929723272757,0
0.8888772186966662,1.357113239199816,1
-0.10585488954211342,1.6187849669767242,0
-0.3934253225633374,1.6838171142222298,1
-0.8879424037428629,-0.33531545556818454,1
-0.341739911986653,-0.17073193741108428,1
-1.0564258712952552,-0.8989621771932126,1
-1.1969603037278467,-0.7720132552882186,1
-1.2821799025508376,-0.14008529840087713,0
-1.426342310312643,-0.7625055024277416,1
-1.0996199012653454,-3.1969173674618143,1
-1.687976118763436,-1.5205230299129016,1
1.2187740227544805,1.496858269953519,0
-0.6154355636728921,-1.7402514608992554,1
0.3861130067445244,0.3962627624371683,0
0.6472586402742215,1.2769504043400655,0
-0.3067378563537253,1.489615565251404,1
1.2738532432810374,-0.011281081740201149,0
-1.7596802653885628,-1.0978511966565787,1
0.2033091111305778,-0.3206223658810192,0
1.6797300840037743,1.885899116937975,0
1.9039578065499565,2.0374490607254296,0
1.8845007136081133,-0.5141567927383224,0
2.4103430568944404,1.3800668316946814,1
-0.9073086794860266,-0.6253747886176593,1
0.6653792167307637,0.8969033862529383,0
-1.921400656398381,-1.2236193051899649,1
1.2000775565156019,2.0429332980287995,0
1.0232944202718717,1.668379446543048,1
0.3948601068136073,1.2224463296852481,0
1.4602770777229854,0.9263426445860605,0
-1.5835272025871265,-1.7323670973005312,1
1.1592582755741765,0.8998313178860831,0
-1.1547757576889448,-0.866941219096141,1
1.7876945436000413,1.2750926833506935,0
1.86465622296477,2.3229639531504493,0
0.5114609413982293,1.250133883779791,1
-0.8452875657335037,-1.2918609380726607,1
-0.9742128092014513,0.6417433604529648,1
-1.2230501308080424,-0.6966746091532217,1
-1.539783949384447,-1.1820012056990767,1
0.7792279143170251,1.5567131989203022,0
-0.16983807514805993,-2.3960499328442904,1
-0.9703660246539269,-1.1786304073866432,1
0.9428332300524411,1.9695063377608244,0
1.1250568529988978,1.7216340034918258,0
1.648416546798832,0.8083888148367621,0
1.150023416921061,2.3502816447486876,0
-0.4993266758828966,-0.47293689844534803,1
-0.7376127894302428,-1.6150438375515335,1
-0.39258818617863733,2.4463539379331376,0
-1.2823372033955065,-1.5600357020606708,1
-1.560301108712138,-0.9901391930985141,1
-1.5463501547648286,-1.6734184380212604,1
0.14807747602470567,-0.35428195589234956,1
-1.7054710584452937,-1.43963957835356,1
2.30975770264548,1.1588895546383986,0
2.0329928016429313,0.7982268960613572,0
-1.2306990212807385,-0.7834894885419714,1
-1.0011435940166498,-0.7321134793994922,1
-2.2447815322387688,-3.9361223255123585,1
0.8512371587524923,0.9756014195473165,0
1.2080642755624882,0.5049297027416861,0
-1.9234601411455707,-1.8351579475423598,1
